"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Clicks","Impressions","CTR","Position","URL Encoded Address","Crawl Timestamp"
"https://www.lightchiropractic.sg/what-is-a-slipped-disc/","text/html; charset=UTF-8","200","OK","Indexable","","What is a Slipped Disc? - Light Chiropractic","44","380","What is a Slipped Disc? - Light Chiropractic","44","380","","0","0","","","What is a Slipped Disc?","23","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/what-is-a-slipped-disc/","","","","","","","591","","3","","3","2","0","1.900","33","27","0","5","5","0","","0","","","315ce12681e564ac7d0b932e71f3f231","","","","","","1.1","0","6","0.000","45.830","https://www.lightchiropractic.sg/what-is-a-slipped-disc/","2022-11-17 09:49:46"
"https://www.lightchiropractic.sg/what-to-expect-during-your-first-chiropractic-session/","text/html; charset=UTF-8","200","OK","Indexable","","What To Expect During Your First Chiropractic Session - Light Chiropractic","74","656","What To Expect During Your First Chiropractic Session - Light Chiropractic","74","656","","0","0","","","What To Expect During Your First Chiropractic Session","53","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/what-to-expect-during-your-first-chiropractic-session/","","","","","","","561","","3","","4","2","0","1.900","33","27","0","7","7","0","","0","","","193ac0e1afa7f3852f6975c51c08625a","","","","","","1.1","0","123","0.000","22.570","https://www.lightchiropractic.sg/what-to-expect-during-your-first-chiropractic-session/","2022-11-17 09:49:46"
"https://www.lightchiropractic.sg/subluxation/","text/html; charset=UTF-8","200","OK","Indexable","","What is Subluxation and is it a bad thing? - Light Chiropractic","63","539","What is Subluxation and is it a bad thing? - Light Chiropractic","63","539","","0","0","","","What is Subluxation and is it a bad thing?","42","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/subluxation/","","","","","","","811","","3","","3","2","0","1.900","33","27","0","5","5","0","","0","","","a65a4b8c576ecd4c889fe7e234b59adb","","","","","","1.1","2","413","0.005","32.190","https://www.lightchiropractic.sg/subluxation/","2022-11-17 09:49:47"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/balance-book2-1024x843-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/balance-book2-1024x843-1.jpg","2022-11-17 09:49:50"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/new-alight-left.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/new-alight-left.jpg","2022-11-17 09:49:50"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Asthma-1024x683-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Asthma-1024x683-1.jpg","2022-11-17 09:49:51"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Doctor_Fighting.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Doctor_Fighting.jpeg","2022-11-17 09:49:51"
"https://www.lightchiropractic.sg/lower-back-pain-normal/","text/html; charset=UTF-8","200","OK","Indexable","","Is lower back pain normal? - Light Chiropractic","47","410","Is lower back pain normal? - Light Chiropractic","47","410","","0","0","","","Is lower back pain normal?","26","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/lower-back-pain-normal/","","","","","","","525","","3","","3","2","0","1.900","33","27","0","5","5","0","","0","","","f0f6021ed7290ba19839cf5fb97cb88a","","","","","","1.1","0","524","0.000","5.300","https://www.lightchiropractic.sg/lower-back-pain-normal/","2022-11-17 09:49:50"
"https://www.lightchiropractic.sg/can-better-posture-result-better-children/","text/html; charset=UTF-8","200","OK","Indexable","","Can better posture result in better children? - Light Chiropractic","66","562","Can better posture result in better children? - Light Chiropractic","66","562","","0","0","","","Can better posture result in better children?","45","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/can-better-posture-result-better-children/","","","","","","","874","","3","","3","2","0","1.900","33","27","0","5","5","0","","0","","","afb0bd6fbd7ba7db0374879c3f8f63d7","","","","","","1.1","0","6","0.000","25.830","https://www.lightchiropractic.sg/can-better-posture-result-better-children/","2022-11-17 09:49:50"
"https://www.lightchiropractic.sg/10-ways-find-right-chiropractor/","text/html; charset=UTF-8","200","OK","Indexable","","10 Ways to Find The Right Chiropractor - Light Chiropractic","59","521","10 Ways to Find The Right Chiropractor - Light Chiropractic","59","521","","0","0","","","10 Ways to Find The Right Chiropractor","38","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/10-ways-find-right-chiropractor/","","","","","","","2488","","3","","4","2","0","1.900","33","27","0","4","4","0","","0","","","12a3aa3562981f039c7f69a38aada81c","","","","","","1.1","0","70","0.000","35.340","https://www.lightchiropractic.sg/10-ways-find-right-chiropractor/","2022-11-17 09:49:51"
"https://www.lightchiropractic.sg/can-ghost-make-you-sick/","text/html; charset=UTF-8","200","OK","Indexable","","Can Ghost Make You Sick? - Light Chiropractic","45","411","Can Ghost Make You Sick? - Light Chiropractic","45","411","","0","0","","","Can Ghost Make You Sick?","24","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/can-ghost-make-you-sick/","","","","","","","1037","","3","","4","2","0","1.900","33","27","0","4","4","0","","0","","","7279b8309c92ff76cbc92a661ed458d","","","","","","1.1","7","276","0.025","21.930","https://www.lightchiropractic.sg/can-ghost-make-you-sick/","2022-11-17 09:49:51"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/illness-wellness-continuum-large.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/illness-wellness-continuum-large.jpg","2022-11-17 09:49:54"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/evidence-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/evidence-1.jpg","2022-11-17 09:49:54"
"https://www.lightchiropractic.sg/upper-cervical-care/","text/html; charset=UTF-8","200","OK","Indexable","","What is Upper Cervical Care? - Light Chiropractic","49","432","What is Upper Cervical Care? - Light Chiropractic","49","432","","0","0","","","What is Upper Cervical Care?","28","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/upper-cervical-care/","","","","","","","1434","","3","","4","2","0","1.900","33","27","0","4","4","0","","0","","","515e18ca352020e2d5c47c49892fa11c","","","","","","1.1","1","122","0.008","35.720","https://www.lightchiropractic.sg/upper-cervical-care/","2022-11-17 09:49:52"
"https://www.lightchiropractic.sg/disease-vs-well/","text/html; charset=UTF-8","200","OK","Indexable","","Re-framing Disease - Light Chiropractic","39","349","Re-framing Disease - Light Chiropractic","39","349","","0","0","","","Re-framing Disease","18","Re-framing Disease","18","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/disease-vs-well/","","","","","","","1778","","3","","4","2","0","1.900","33","27","0","7","7","0","","0","","","b9bd9d916b2490a0666f1500d6b850b4","","","","","","1.1","1","586","0.002","14.270","https://www.lightchiropractic.sg/disease-vs-well/","2022-11-17 09:49:52"
"https://www.lightchiropractic.sg/7-reasons-to-see-a-chiropractor-in-singapore/","text/html; charset=UTF-8","200","OK","Indexable","","7 Reasons to See a Chiropractor in Singapore - Light Chiropractic","65","576","7 Reasons to See a Chiropractor in Singapore - Light Chiropractic","65","576","","0","0","","","7 Reasons to See a Chiropractor in Singapore","44","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/7-reasons-to-see-a-chiropractor-in-singapore/","","","","","","","2024","","3","","4","2","0","1.900","33","27","0","14","12","0","","0","","","64a4f2bc50eea729a58f4eea20c6ed09","","","","","","1.1","2","93","0.021","38.890","https://www.lightchiropractic.sg/7-reasons-to-see-a-chiropractor-in-singapore/","2022-11-17 09:49:53"
"https://www.lightchiropractic.sg/6-biggest-life-regrets/","text/html; charset=UTF-8","200","OK","Indexable","","6 BIGGEST LIFE REGRETS - Light Chiropractic","43","402","6 BIGGEST LIFE REGRETS - Light Chiropractic","43","402","","0","0","","","6 BIGGEST LIFE REGRETS","22","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/6-biggest-life-regrets/","","","","","","","746","","3","","4","2","0","1.900","33","27","0","4","4","0","","0","","","2a8f7fe449087c24d663b3cd0c3f4c4f","","","","","","1.1","0","1","0.000","10.000","https://www.lightchiropractic.sg/6-biggest-life-regrets/","2022-11-17 09:49:54"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/1-1-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/1-1-1.jpg","2022-11-17 09:49:56"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/FB-SIZE-1024x536-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/FB-SIZE-1024x536-1.jpg","2022-11-17 09:49:57"
"https://www.lightchiropractic.sg/blog/page/5/","text/html; charset=UTF-8","200","OK","Indexable","","Blog | Light Chiropractic","25","212","Blog | Light Chiropractic","25","212","Click to find out what our team at Light Chiropractic has to say about treatment for conditions like back and neck pain, headaches and more.","140","866","","","Light Chiropractic Blog","23","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/blog/page/5/","","","","","","","442","","3","","6","4","0","3.810","74","41","0","4","4","0","","0","","","51975968626addd4293bd8427c7157ef","","","","","","1.1","","","","","https://www.lightchiropractic.sg/blog/page/5/","2022-11-17 09:49:56"
"https://www.lightchiropractic.sg/degeneration-not-fast/","text/html; charset=UTF-8","200","OK","Indexable","","Degeneration? Not So Fast - Light Chiropractic","46","412","Degeneration? Not So Fast - Light Chiropractic","46","412","","0","0","","","Degeneration? Not So Fast","25","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/degeneration-not-fast/","","","","","","","1548","","3","","4","2","0","1.900","33","27","0","5","5","0","","0","","","61361afd1a04dc8ebb9959357227f54c","","","","","","1.1","0","6","0.000","25.670","https://www.lightchiropractic.sg/degeneration-not-fast/","2022-11-17 09:49:56"
"https://www.lightchiropractic.sg/why-chiropractors-become-targets-to-conventional-medicine/","text/html; charset=UTF-8","200","OK","Indexable","","Why Chiropractors become targets to conventional medicine - Light Chiropractic","78","713","Why Chiropractors become targets to conventional medicine - Light Chiropractic","78","713","","0","0","","","Why Chiropractors become targets to conventional medicine","57","Now that we have some background and history, here are 6 reasons Chiropractors can be hated:","92","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/why-chiropractors-become-targets-to-conventional-medicine/","","","","","","","2466","","3","","4","2","0","1.900","33","27","0","8","8","0","","0","","","5f26a9500bda655a8f69298312e61fc3","","","","","","1.1","2","384","0.005","31.720","https://www.lightchiropractic.sg/why-chiropractors-become-targets-to-conventional-medicine/","2022-11-17 09:49:56"
"https://www.lightchiropractic.sg/chiropractic-evidenced-based/","text/html; charset=UTF-8","200","OK","Indexable","","Is Chiropractic Evidenced Based? - Light Chiropractic","53","467","Is Chiropractic Evidenced Based? - Light Chiropractic","53","467","","0","0","","","Is Chiropractic Evidenced Based?","32","Is Chiropractic Evidenced Based?","32","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/chiropractic-evidenced-based/","","","","","","","1730","","3","","4","2","0","1.900","33","27","0","6","6","0","","0","","","1793e55e9b1dd262d682d9ad6d5e112","","","","","","1.1","0","8","0.000","32.250","https://www.lightchiropractic.sg/chiropractic-evidenced-based/","2022-11-17 09:49:57"
"https://www.lightchiropractic.sg/wp-content/uploads/2019/02/how-to-find-the-best-chiropractor.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2019/02/how-to-find-the-best-chiropractor.jpg","2022-11-17 09:50:00"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-10-1024x683-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-10-1024x683-1.jpg","2022-11-17 09:50:00"
